id,age_group,gender,race_ethnicity,housing_status,has_dependents,prior_probation_violation,prior_incarceration,substance_abuse_history,mental_health_issues,gang_affiliation,aggression_history,compliance_history,motivation_to_change,stable_employment_past,positive_social_support,education_level,marital_status,employment_status,prior_convictions,juvenile_convictions,recidivism,recidivism_pred,prediction_probability,mitigations,qualifiers,mental_disorder_partially,deaf_15-17,unjust_provocation_moderate,unjust_provocation_mild,age_15-17,age_12-14,discretionary_mitigation,deaf_18-21,unjust_provocation_severe,failed_crime,femicide,tradition,premeditated_kill,relative,to_cover_another_crime,blood_feud,public_servant,monstrous,destructive,child,sentence_type,sentence_amount,is_fixed_term
250,35-44,Male,Turk,Rent,True,True,False,False,False,False,True,True,True,True,True,Primary School,Single,Unemployed,0,2,0,0,95.08,['discretionary_mitigation'],['relative'],False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Life Imprisonment,0,False
251,35-44,Male,Turk,Rent,False,True,False,False,False,False,True,True,False,True,True,Middle School,Married,Employed,1,2,0,0,94.51,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
252,35-44,Male,Turk,Houseowner,True,False,True,False,False,False,True,False,False,True,True,Middle School,Single,Employed,1,2,0,0,96.07,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
253,25-34,Male,Turk,Houseowner,True,True,True,False,False,False,True,True,True,True,True,High School,Divorced,Student,3,0,0,0,95.87,['discretionary_mitigation'],['premeditated_kill'],False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Life Imprisonment,0,False
254,35-44,Female,Turk,Rent,True,False,False,False,False,False,True,True,True,True,True,High School,Married,Employed,3,4,0,1,54.48,['discretionary_mitigation'],['tradition'],False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
255,55-64,Male,Turk,Rent,True,False,False,True,True,False,False,False,False,True,True,Bachelor’s Degree,Single,Employed,3,2,0,0,55.82,"['unjust_provocation_severe', 'discretionary_mitigation']",[],False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,192,True
256,25-34,Male,Other,Houseowner,True,True,True,False,False,False,False,False,True,False,False,Middle School,Single,Retired,1,0,0,0,84.75,[],['femicide'],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
257,35-44,Male,Turk,Rent,True,False,False,False,True,False,False,False,True,False,False,High School,Married,Employed,2,1,0,0,89.9,['unjust_provocation_severe'],['to_cover_another_crime'],False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,Fixed Term,270,True
258,25-34,Female,Turk,Rent,True,True,False,False,False,False,False,False,False,True,False,High School,Divorced,Retired,1,2,0,0,97.35,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
259,25-34,Male,Turk,Rent,True,False,False,True,True,False,False,False,True,True,True,Middle School,Married,Student,4,0,0,0,93.22,['discretionary_mitigation'],['monstrous'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Life Imprisonment,0,False
260,35-44,Male,Turk,Rent,False,False,False,False,False,False,False,True,False,True,True,Primary School,Married,Employed,5,1,0,0,91.4,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
261,25-34,Male,Turk,Rent,True,False,False,False,True,False,False,True,True,True,False,Primary School,Single,Employed,2,2,0,0,93.64,['discretionary_mitigation'],['tradition'],False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
262,18-24,Female,Turk,Rent,True,True,False,True,False,False,False,False,True,True,False,High School,Single,Employed,2,0,0,0,92.07,['discretionary_mitigation'],['monstrous'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Life Imprisonment,0,False
263,35-44,Female,Turk,Homeless,True,True,False,False,True,False,False,False,False,True,True,Primary School,Married,Employed,3,0,0,0,99.62,['discretionary_mitigation'],['premeditated_kill'],False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Life Imprisonment,0,False
264,12-14,Female,Turk,Rent,False,False,False,False,False,False,False,True,False,False,True,Literate without schooling,Single,Employed,0,1,0,0,99.62,['age_12-14'],['premeditated_kill'],False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Fixed Term,162,True
265,12-14,Male,Turk,Houseowner,False,False,False,False,False,False,False,True,False,False,True,Primary School,Single,Employed,0,1,0,0,99.62,"['age_12-14', 'discretionary_mitigation']",['to_cover_another_crime'],False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,Fixed Term,133,True
266,15-17,Male,Other,Rent,False,False,False,False,False,False,False,True,True,False,False,Primary School,Single,Employed,0,0,0,0,96.91,"['age_15-17', 'discretionary_mitigation']",[],False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,228,True
267,25-34,Female,Turk,Rent,True,False,True,False,False,False,False,True,True,True,True,Primary School,Married,Student,4,2,0,0,86.78,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
268,45-54,Female,Turk,Houseowner,True,True,False,True,True,False,False,True,False,False,False,Primary School,Single,Retired,2,0,0,0,90.34,"['mental_disorder_partially', 'discretionary_mitigation']",['premeditated_kill'],True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Fixed Term,266,True
269,55-64,Male,Turk,Rent,True,False,False,True,False,False,False,True,True,True,False,Primary School,Single,Employed,6,0,0,0,81.68,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
270,35-44,Male,Other,Rent,True,True,False,False,False,False,False,False,True,False,True,Primary School,Divorced,Retired,3,0,0,0,97.01,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
271,15-17,Female,Other,Rent,False,False,True,False,False,False,False,True,True,False,True,Literate without schooling,Single,Student,0,0,0,0,99.62,"['age_15-17', 'discretionary_mitigation']",['femicide'],False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Fixed Term,214,True
272,25-34,Male,Turk,Rent,True,True,False,True,True,False,False,True,False,True,True,Middle School,Single,Unemployed,0,1,0,0,98.71,"['unjust_provocation_severe', 'discretionary_mitigation']",[],False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,226,True
273,15-17,Female,Turk,Houseowner,False,False,False,False,False,False,False,False,True,False,True,Primary School,Single,Student,0,1,0,0,97.05,"['age_15-17', 'unjust_provocation_moderate']",[],False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,144,True
274,45-54,Male,Other,Houseowner,False,True,False,True,False,False,False,True,True,True,True,Primary School,Married,Employed,4,1,0,0,95.15,['discretionary_mitigation'],['femicide'],False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
275,45-54,Male,Other,Houseowner,True,True,True,True,False,False,False,True,True,False,True,Middle School,Single,Employed,2,1,0,0,92.0,['discretionary_mitigation'],['premeditated_kill'],False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Life Imprisonment,0,False
276,25-34,Female,Turk,Rent,True,False,False,False,True,False,False,True,True,True,False,Primary School,Single,Retired,2,3,0,0,91.65,['discretionary_mitigation'],['femicide'],False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
277,35-44,Male,Turk,Rent,True,False,True,False,False,True,False,True,True,True,False,Middle School,Single,Retired,2,1,0,0,93.11,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
278,12-14,Male,Turk,Houseowner,False,False,False,False,False,False,False,True,True,False,True,Primary School,Single,Student,0,1,0,0,99.62,"['age_12-14', 'discretionary_mitigation']",['femicide'],False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Fixed Term,146,True
279,25-34,Female,Turk,Rent,False,False,True,False,True,False,True,True,True,True,False,High School,Married,Employed,2,1,0,0,92.89,"['unjust_provocation_mild', 'discretionary_mitigation']",['premeditated_kill'],False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Fixed Term,184,True
280,25-34,Male,Turk,Houseowner,False,False,False,False,False,False,False,True,True,False,False,Middle School,Married,Student,2,1,0,0,90.34,['discretionary_mitigation'],['femicide'],False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
281,25-34,Male,Turk,Houseowner,False,False,False,False,False,False,False,True,True,False,False,Middle School,Married,Student,2,1,0,0,90.34,['discretionary_mitigation'],['premeditated_kill'],False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Life Imprisonment,0,False
282,25-34,Male,Turk,Houseowner,False,False,False,False,True,False,False,True,False,True,False,Illiterate,Single,Employed,2,0,0,0,99.62,"['mental_disorder_partially', 'discretionary_mitigation']",['femicide'],True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Fixed Term,266,True
283,25-34,Female,Other,Rent,True,False,True,True,False,False,False,True,False,False,True,High School,Married,Student,2,1,0,0,86.94,['discretionary_mitigation'],['monstrous'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Life Imprisonment,0,False
284,35-44,Male,Turk,Houseowner,True,False,True,False,False,False,False,False,True,True,True,Middle School,Divorced,Unemployed,4,0,0,0,98.79,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
285,55-64,Female,Turk,Rent,True,False,True,True,True,False,True,False,False,True,True,High School,Single,Employed,1,2,0,0,89.31,"['unjust_provocation_mild', 'discretionary_mitigation']",['child'],False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Fixed Term,193,True
286,25-34,Female,Turk,Houseowner,True,False,True,False,True,False,True,True,False,True,False,Primary School,Married,Unemployed,1,0,0,0,100.0,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
287,45-54,Male,Turk,Rent,True,False,True,False,True,False,True,False,False,True,True,Middle School,Married,Retired,1,2,0,0,94.48,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
288,25-34,Male,Turk,Rent,False,False,False,False,False,False,False,False,False,True,True,High School,Single,Employed,4,1,0,0,89.43,['discretionary_mitigation'],['destructive'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,Life Imprisonment,0,False
289,25-34,Male,Other,Rent,False,False,False,False,True,False,False,True,False,True,True,Middle School,Single,Student,1,2,0,0,97.05,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
